ts,coin,addr,kind,side,szi_prev,szi,delta,entryPx,mark
2026-08-21T09:55:09+00:00,ETH,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,ADD,SHORT,-34152.4196,-35270.9537,-1118.5340999999971,2068.29,2409.5
2026-08-21T09:55:09+00:00,ETH,0xc619b01f1a4f894c5e83338c42f98dcb82b710f5,OPEN,LONG,0.0,3600.0,3600.0,1846.83,2409.5
2026-08-21T09:55:09+00:00,ETH,0xd260b2216b735277da6771564a01c04856e78321,ADD,SHORT,-750.0,-1050.0,-300.0,2235.1,2409.5
2026-08-21T09:55:09+00:00,ETH,0xd4c1f7e8d876c4749228d515473d36f919583d1d,ADD,SHORT,-10011.2677,-10370.388,-359.1203000000005,2284.25,2409.5
2026-08-21T09:55:09+00:00,ETH,0xdf954bbe619273a56e0cfa90dad8382195dc7d72,REDUCE,SHORT,-6154.328,-5863.1277,291.2003000000004,2022.44,2409.5
2026-08-21T09:55:09+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,ADD,SHORT,-326.1933,-1030.913,-704.7197,2398.29,2409.5
2026-08-21T09:55:09+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,ADD,SHORT,-21156.2799,-27258.3984,-6102.118499999997,2372.37,2409.5
2026-08-21T09:55:09+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,REDUCE,LONG,99.5241,0.3716,-99.1525,2408.9,2409.5
2026-08-21T09:55:09+00:00,ETH,0xf822fa0fd364c573fcdb7009fcf47601bc8be01a,REDUCE,SHORT,-7759.7405,-6787.5328,972.2077,1789.28,2409.5
2026-08-21T09:55:09+00:00,ETH,0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,ADD,SHORT,-4383.9352,-6243.2971,-1859.3619,2347.33,2409.5
2026-08-21T09:55:09+00:00,ETH,0xfc667adba8d4837586078f4fdcdc29804337ca06,ADD,SHORT,-3733.98,-4733.9055,-999.9254999999998,2356.39,2409.5
2026-08-21T09:55:09+00:00,ETH,0xfe7ce058edc7cfcde9ef8262ba51f8d4796ab7ae,REDUCE,LONG,666.2233,424.9216,-241.3017,1861.81,2409.5
2026-08-21T11:01:45+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,ADD,LONG,16600.0,17200.0,600.0,2215.18,2394.6
2026-08-21T11:01:45+00:00,ETH,0x023a3d058020fb76cca98f01b3c48c8938a22355,REDUCE,SHORT,-6396.1109,-5631.255,764.8558999999996,2337.75,2394.6
2026-08-21T11:01:45+00:00,ETH,0x0c684f333a7e120bce61383da670bbb0157e82d0,OPEN,LONG,0.0,118.3999,118.3999,2379.16,2394.6
2026-08-21T11:01:45+00:00,ETH,0x218a65e21eddeece7a9df38c6bbdd89f692b7da2,CLOSE,SHORT,-8310.8633,0.0,8310.8633,,2394.6
2026-08-21T11:01:45+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,REDUCE,SHORT,-1978.4838,-1812.1552,166.32860000000005,2386.37,2394.6
2026-08-21T11:01:45+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,REDUCE,SHORT,-2900.1828,-1000.0,1900.1828,2398.75,2394.6
2026-08-21T11:01:45+00:00,ETH,0x4e23288cee4960f9f962195c22948e4bc7ae20c3,REDUCE,SHORT,-11936.345,-11312.2113,624.1336999999985,2365.8,2394.6
2026-08-21T11:01:45+00:00,ETH,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,REDUCE,LONG,434.4928,309.1026,-125.3902,2307.54,2394.6
2026-08-21T11:01:45+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,ADD,LONG,52.4676,259.0013,206.5337,2395.36,2394.6
2026-08-21T11:01:45+00:00,ETH,0x9546b9d4103be41ce13483a8f299d0df0eeb181c,REDUCE,LONG,5000.0,2500.0,-2500.0,2397.05,2394.6
2026-08-21T11:01:45+00:00,ETH,0xa2ce501d9c0c5e23d34272f84402cfb7835b3126,ADD,LONG,6055.5492,7016.8752,961.326,2018.77,2394.6
2026-08-21T11:01:45+00:00,ETH,0xa98143608a6846453c88f29506d64a8b85532e65,REDUCE,SHORT,-282.7705,-210.2747,72.49580000000003,2046.49,2394.6
2026-08-21T11:01:45+00:00,ETH,0xb0026ca48937bd18c5941c05decab68b0fcced8a,CLOSE,SHORT,-532.8899,0.0,532.8899,,2394.6
2026-08-21T11:01:45+00:00,ETH,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,ADD,SHORT,-35270.9537,-35908.6414,-637.6877000000022,2074.26,2394.6
2026-08-21T11:01:45+00:00,ETH,0xd260b2216b735277da6771564a01c04856e78321,ADD,SHORT,-1050.0,-1150.0,-100.0,2249.7,2394.6
2026-08-21T11:01:45+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,REDUCE,SHORT,-1030.913,-952.1912,78.72180000000003,2398.29,2394.6
2026-08-21T11:01:45+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,REDUCE,SHORT,-27258.3984,-23055.5284,4202.869999999999,2373.15,2394.6
2026-08-21T11:01:45+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,ADD,LONG,0.3716,227.7239,227.3523,2398.13,2394.6
2026-08-21T11:01:45+00:00,ETH,0xfc667adba8d4837586078f4fdcdc29804337ca06,REDUCE,SHORT,-4733.9055,-4502.1931,231.71239999999943,2356.39,2394.6
2026-08-21T14:41:52+00:00,ETH,0xc63a0f0db2c9604283172e83bd035902e0f0a3cd,REDUCE,LONG,14116.1565,14065.5174,-50.63909999999851,2249.15,2382.7
2026-08-21T14:41:52+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,REDUCE,SHORT,-19636.26,-19577.0796,59.18039999999746,2378.75,2382.7
2026-08-21T16:01:54+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,REDUCE,LONG,18250.0,17775.0,-475.0,2234.41,2394.6
2026-08-21T16:01:54+00:00,ETH,0x023a3d058020fb76cca98f01b3c48c8938a22355,REDUCE,SHORT,-1525.4554,-765.5191,759.9363000000001,2342.4,2394.6
2026-08-21T16:01:54+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,REDUCE,SHORT,-1725.9543,-1469.3123,256.64200000000005,2390.87,2394.6
2026-08-21T16:01:54+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,ADD,SHORT,-646.4562,-3673.584,-3027.1277999999998,2397.44,2394.6
2026-08-21T16:01:54+00:00,ETH,0x523852be2db1a76a0e088ecbff32e849544054e5,CLOSE,SHORT,-500.0,0.0,500.0,,2394.6
2026-08-21T16:01:54+00:00,ETH,0x5b5d51203a0f9079f8aeb098a6523a13f298c060,ADD,SHORT,-37864.7267,-38293.5589,-428.8322000000044,1980.56,2394.6
2026-08-21T16:01:54+00:00,ETH,0x61ceef212ff4a86933c69fb6aca2fe35d8f2a62b,ADD,SHORT,-3344.6222,-4163.9878,-819.3656000000001,2400.52,2394.6
2026-08-21T16:01:54+00:00,ETH,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,REDUCE,SHORT,-323.7766,-272.438,51.338599999999985,2390.34,2394.6
2026-08-21T16:01:54+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,ADD,LONG,220.8824,541.151,320.2686,2401.09,2394.6
2026-08-21T16:01:54+00:00,ETH,0xbfc79c444c41a74516bf31237ebf586a231480b4,OPEN,SHORT,0.0,-1400.0,-1400.0,1844.7,2394.6
2026-08-21T16:01:54+00:00,ETH,0xc63a0f0db2c9604283172e83bd035902e0f0a3cd,REDUCE,LONG,14065.5174,10014.3978,-4051.1196,2249.15,2394.6
2026-08-21T16:01:54+00:00,ETH,0xd260b2216b735277da6771564a01c04856e78321,ADD,SHORT,-1151.1596,-1250.0,-98.84040000000005,2261.37,2394.6
